run_id,success,runtime,returncode
425,True,4.138540506362915,0
426,True,4.167374849319458,0
427,True,4.1462907791137695,0
428,True,4.109581708908081,0
429,True,4.1391425132751465,0
430,True,4.113076210021973,0
431,True,4.11793327331543,0
432,True,4.116476058959961,0
433,True,4.05930233001709,0
434,True,4.098560094833374,0
435,True,4.066330671310425,0
436,True,4.054050445556641,0
437,True,4.11497688293457,0
438,True,4.070482492446899,0
439,True,4.085735559463501,0
440,True,4.06570839881897,0
441,True,4.145087718963623,0
442,True,4.160175085067749,0
443,True,4.173519849777222,0
444,True,4.154995918273926,0
445,True,4.1193928718566895,0
446,True,4.12279748916626,0
447,True,4.141852855682373,0
448,True,4.130281448364258,0
449,True,4.126396894454956,0
450,True,4.136773347854614,0
451,True,4.068100452423096,0
452,True,4.131131172180176,0
453,True,4.068118333816528,0
454,True,4.106144189834595,0
455,True,4.069329500198364,0
456,True,4.137091398239136,0
457,True,4.127589225769043,0
458,True,4.137938499450684,0
459,True,4.163767814636231,0
460,True,4.109842777252197,0
461,True,4.117835760116577,0
462,True,4.136831045150757,0
463,True,4.122260332107544,0
464,True,4.145503520965576,0
465,True,4.10641622543335,0
466,True,4.127335548400879,0
467,True,4.167587995529175,0
468,True,4.137653350830078,0
469,True,4.094144582748413,0
470,True,4.113017320632935,0
471,True,4.1156699657440186,0
472,True,4.149361610412598,0
473,True,4.12692141532898,0
474,True,4.1401686668396,0
475,True,4.133501529693604,0
476,True,4.12592887878418,0
477,True,4.108250617980957,0
478,True,4.10652494430542,0
479,True,4.102758407592773,0
480,True,4.131414175033569,0
481,True,4.111164331436157,0
482,True,4.144162893295288,0
483,True,4.101450681686401,0
484,True,4.109187126159668,0
485,True,4.119465589523315,0
486,True,4.12902307510376,0
487,True,4.129474401473999,0
488,True,4.104515552520752,0
489,True,4.130706787109375,0
490,True,4.178975343704224,0
491,True,4.13159966468811,0
492,True,4.129408359527588,0
493,True,4.116485118865967,0
494,True,4.122694253921509,0
495,True,4.104459762573242,0
496,True,4.118484020233154,0
497,True,4.126272201538086,0
498,True,4.13937783241272,0
499,True,4.158005475997925,0
500,True,4.137913227081299,0
501,True,4.133629322052002,0
502,True,4.156043767929077,0
503,True,4.136515140533447,0
504,True,4.120880842208862,0
505,True,4.1308434009552,0
506,True,4.141219615936279,0
507,True,4.126732349395752,0
508,True,4.1077961921691895,0
509,True,4.11958122253418,0
510,True,4.145052433013916,0
